"","Year","date","product","weight","location","Total.Days.Weight"
"9583",2015,2015-09-16,"Parsnips","5700","HOLLY ",NA
"9584",2015,2015-09-16,"Onions","5300","HOLLY ",NA
"9585",2015,2015-09-16,"courgettes","2300","HOLLY ",NA
"9586",2015,2015-09-16,"Lettuce","2600","HOLLY ",NA
"9587",2015,2015-09-16,"Wagon wheels","2200","SWEET",NA
"9588",2015,2015-09-16,"cookies","750","SWEET",NA
"9589",2015,2015-09-16,"hobnobs","1500","SWEET",NA
"9590",2015,2015-09-16,"ginger nuts","1500","SWEET",NA
"9591",2015,2015-09-16,"fruit shortcake","1200","SWEET",NA
"9592",2015,2015-09-16,"assorted biscuits","2000","SWEET",NA
"9593",2015,2015-09-16,"rich tea biscuis","200","SWEET",NA
"9594",2015,2015-09-16,"chocolate cream biscuits","150","SWEET",NA
"9595",2015,2015-09-16,"shortbread","420","SWEET",NA
"9596",2015,2015-09-16,"prawn crackers","375","SWEET",NA
"9597",2015,2015-09-16,"chocolate chip cookies","300","SWEET",NA
"9598",2015,2015-09-16,"victoria sponge","900","SWEET",NA
"9599",2015,2015-09-16,"tortilla chips","800","SWEET",NA
"9600",2015,2015-09-16,"apple turnover","1700","SWEET",69220
"9601",2015,NA,"curry noodles","300","PVT",NA
"9602",2015,2015-09-17,"cuppa soup","280","PVT",NA
"9603",2015,2015-09-17,"icing sugar","300","PVT",NA
"9604",2015,2015-09-17,"porridge","190","PVT",NA
"9605",2015,2015-09-17,"raisins","500","PVT",NA
"9606",2015,2015-09-17,"noodles","450","PVT",NA
"9607",2015,2015-09-17,"raisins","350","PVT",NA
"9608",2015,2015-09-17,"lentils","500","PVT",NA
"9609",2015,2015-09-17,"noodles","70","PVT",NA
"9610",2015,2015-09-17,"spicy rice","500","PVT",NA
"9611",2015,2015-09-17,"tortilla stuffing","250","PVT",NA
"9612",2015,2015-09-17,"fajita kit","770","PVT",NA
"9613",2015,2015-09-17,"jalapenos","400","PVT",NA
"9614",2015,2015-09-17,"brown rice","2000","PVT",NA
"9615",2015,2015-09-17,"red chillies","300","PVT",NA
"9616",2015,2015-09-17,"cashew nuts","200","PVT",NA
"9617",2015,2015-09-17,"coconut oil","250","PVT",NA
"9618",2015,2015-09-17,"tinned soup","1460","PVT",NA
"9619",2015,2015-09-17,"dried fruit","400","PVT",NA
"9620",2015,2015-09-17,"courgettes","3000","HOLLY ",NA
"9621",2015,2015-09-17,"fennel","1600","HOLLY ",NA
"9622",2015,2015-09-17,"lettuce","900","HOLLY ",14970
"9623",2015,2015-09-18,"teabags","100","PVT",NA
"9624",2015,2015-09-18,"soft fruit","300","PVT",NA
"9625",2015,2015-09-18,"apples","6000","PVT",NA
"9626",2015,2015-09-18,"mozzarella","2500","PVT",NA
"9627",2015,2015-09-18,"yoghurt","1050","PVT",NA
"9628",2015,2015-09-18,"tofu","2040","PVT",NA
"9629",2015,2015-09-18,"goat's milk","2100","PVT",NA
"9630",2015,2015-09-18,"Peas ","500","PVT",NA
"9631",2015,2015-09-18,"bread rolls","300","PVT",NA
"9632",2015,2015-09-18,"spices","92","PVT",NA
"9633",2015,2015-09-18,"Mini rolls","320","SWEET",NA
"9634",2015,2015-09-18,"carrot cake","2900","SWEET",NA
"9635",2015,2015-09-18,"angel cake","290","SWEET",18492
"9636",2015,2015-09-21,"crisps","850","PVT",NA
"9637",2015,2015-09-21,"mozzarella","5500","PVT",NA
"9638",2015,2015-09-21,"teacakes","200","PVT",NA
"9639",2015,2015-09-21,"bread rolls","400","PVT",NA
"9640",2015,2015-09-21,"yoghurt","1800","PVT",NA
"9641",2015,2015-09-21,"chocolate mousse","130","PVT",NA
"9642",2015,2015-09-21,"yoghurt","195","PVT",NA
"9643",2015,2015-09-21,"bread","500","PVT",NA
"9644",2015,2015-09-21,"flour","1000","PVT",NA
"9645",2015,2015-09-21,"sliced carrots","600","PVT",NA
"9646",2015,2015-09-21,"butter beans","400","PVT",NA
"9647",2015,2015-09-21,"instant coffee","60","PVT",NA
"9648",2015,2015-09-21,"apples","41900","PVT",NA
"9649",2015,2015-09-21,"cabbages","3200","PVT",NA
"9650",2015,2015-09-21,"coleslaw","1800","PVT",NA
"9651",2015,2015-09-21,"couscous","1700","PVT",NA
"9652",2015,2015-09-21,"beetroot","120","PVT",NA
"9653",2015,2015-09-21,"tomatoes","500","PVT",NA
"9654",2015,2015-09-21,"beetroot","500","PVT",NA
"9655",2015,2015-09-21,"cabbages","300","PVT",NA
"9656",2015,2015-09-21,"courgettes","1600","PVT",NA
"9657",2015,2015-09-21,"green beans","1400","PVT",NA
"9658",2015,2015-09-21,"snacks","910","PVT",NA
"9659",2015,2015-09-21,"monster munch","800","PVT",NA
"9660",2015,2015-09-21,"snacks","1350","PVT",NA
"9661",2015,2015-09-21,"aero","100","N&WFB",NA
"9662",2015,2015-09-21,"tuna","445","N&WFB",NA
"9663",2015,2015-09-21,"corned beef","738","N&WFB",NA
"9664",2015,2015-09-21,"pineapple chunks","227","N&WFB",NA
"9665",2015,2015-09-21,"potatoes","540","N&WFB",NA
"9666",2015,2015-09-21,"ham","213","N&WFB",NA
"9667",2015,2015-09-21,"chopped tomatoes","440","N&WFB",NA
"9668",2015,2015-09-21,"ham","454","N&WFB",NA
"9669",2015,2015-09-21,"biscuits","400","N&WFB",NA
"9670",2015,2015-09-21,"chicken pie","425","N&WFB",NA
"9671",2015,2015-09-21,"Peas & carrots","400","N&WFB",NA
"9672",2015,2015-09-21,"mandarin segments","298","N&WFB",NA
"9673",2015,2015-09-21,"Peas ","540","N&WFB",NA
"9674",2015,2015-09-21,"spaghetti","200","N&WFB",NA
"9675",2015,2015-09-21,"chopped tomatoes","1200","N&WFB",NA
"9676",2015,2015-09-21,"minced beef","411","N&WFB",NA
"9677",2015,2015-09-21,"tomato soup","400","N&WFB",NA
"9678",2015,2015-09-21,"meatballs","380","N&WFB",NA
"9679",2015,2015-09-21,"juice drink","125","N&WFB",NA
"9680",2015,2015-09-21,"steam pot","100","N&WFB",NA
"9681",2015,2015-09-21,"dog food","800","N&WFB",NA
"9682",2015,2015-09-21,"biscuits","400","N&WFB",NA
"9683",2015,2015-09-21,"chocolate biscuits","40","N&WFB",NA
"9684",2015,2015-09-21,"tagliatelle","1000","N&WFB",NA
"9685",2015,2015-09-21,"popcorn","340","N&WFB",NA
"9686",2015,2015-09-21,"coconut milk","400","N&WFB",NA
"9687",2015,2015-09-21,"ground rice","500","N&WFB",NA
"9688",2015,2015-09-21,"cuppa soup","500","N&WFB",NA
"9689",2015,2015-09-21,"stock cubes","80","N&WFB",NA
"9690",2015,2015-09-21,"thyme","17","N&WFB",NA
"9691",2015,2015-09-21,"spices","32","N&WFB",NA
"9692",2015,2015-09-21,"baked beans","900","N&WFB",NA
"9693",2015,2015-09-21,"gravy","120","N&WFB",NA
"9694",2015,2015-09-21,"jelly","135","N&WFB",NA
"9695",2015,2015-09-21,"jam","340","N&WFB",NA
"9696",2015,2015-09-21,"oatcakes","400","N&WFB",NA
"9697",2015,2015-09-21,"milk drink","30","N&WFB",NA
"9698",2015,2015-09-21,"cat sticks","720","N&WFB",NA
"9699",2015,2015-09-21,"cat nibbles","100","N&WFB",NA
"9700",2015,2015-09-21,"custard","72","N&WFB",NA
"9701",2015,2015-09-21,"rice","250","N&WFB",NA
"9702",2015,2015-09-21,"soup","900","N&WFB",NA
"9703",2015,2015-09-21,"chilli mix","50","N&WFB",NA
"9704",2015,2015-09-21,"tomatoes","500","N&WFB",NA
"9705",2015,2015-09-21,"apples","140","N&WFB",NA
"9706",2015,2015-09-21,"carrots","250","N&WFB",NA
"9707",2015,2015-09-21,"leeks","350","N&WFB",NA
"9708",2015,2015-09-21,"peppers","270","N&WFB",NA
"9709",2015,2015-09-21,"spring greens","350","N&WFB",NA
"9710",2015,2015-09-21,"cauliflowers","500","N&WFB",NA
"9711",2015,2015-09-21,"cucumbers","400","N&WFB",NA
"9712",2015,2015-09-21,"beetroot","570","N&WFB",NA
"9713",2015,2015-09-21,"celery","400","N&WFB",NA
"9714",2015,2015-09-21,"oranges","360","N&WFB",NA
"9715",2015,2015-09-21,"Peas ","150","N&WFB",NA
"9716",2015,2015-09-21,"potatoes","2000","N&WFB",90117
"9717",2015,2015-09-22,"bread rolls","8400","PVT",NA
"9718",2015,2015-09-22,"potatoes","640","PVT",NA
"9719",2015,2015-09-22,"Onions","410","PVT",NA
"9720",2015,2015-09-22,"courgettes","2170","HOLLY ",NA
"9721",2015,2015-09-22,"red onions","1420","HOLLY ",NA
"9722",2015,2015-09-22,"spelt flour","1000","Woodhouse",NA
"9723",2015,2015-09-22,"crackers","200","Woodhouse",NA
"9724",2015,2015-09-22,"lasagne sheets","500","Woodhouse",NA
"9725",2015,2015-09-22,"cannelloni","500","Woodhouse",NA
"9726",2015,2015-09-22,"flour","4200","Woodhouse",NA
"9727",2015,2015-09-22,"rye flour","1000","Woodhouse",NA
"9728",2015,2015-09-22,"honey","80","Woodhouse",NA
"9729",2015,2015-09-22,"lasagne sheets","500","Woodhouse",NA
"9730",2015,2015-09-22,"oats","1600","Woodhouse",NA
"9731",2015,2015-09-22,"quinoa","860","Woodhouse",NA
"9732",2015,2015-09-22,"teff flour","120","Woodhouse",NA
"9733",2015,2015-09-22,"nut roast mix","300","Woodhouse",NA
"9734",2015,2015-09-22,"broth mix","500","Woodhouse",NA
"9735",2015,2015-09-22,"rice","2600","Woodhouse",NA
"9736",2015,2015-09-22,"peanut butter","350","Woodhouse",NA
"9737",2015,2015-09-22,"fish sauce","150","Woodhouse",NA
"9738",2015,2015-09-22,"spaghetti","1100","Woodhouse",NA
"9739",2015,2015-09-22,"muesli","1600","Woodhouse",NA
"9740",2015,2015-09-22,"semolina","300","Woodhouse",30500
"9741",2015,2015-09-23,"milk  ","2000","PVT",NA
"9742",2015,2015-09-23,"sugar","1000","SWEET",NA
"9743",2015,2015-09-23,"treacle tart","1500","SWEET",NA
"9744",2015,2015-09-23,"fruit cake","1500","SWEET",NA
"9745",2015,2015-09-23,"carrots","262","PVT",NA
"9746",2015,2015-09-23,"bell peppers","387","PVT",NA
"9747",2015,2015-09-23,"greens","281","PVT",NA
"9748",2015,2015-09-23,"lettuce","194","PVT",NA
"9749",2015,2015-09-23,"leeks","222","PVT",NA
"9750",2015,2015-09-23,"celery","431","PVT",NA
"9751",2015,2015-09-23,"brocolli","366","PVT",NA
"9752",2015,2015-09-23,"maris pipers","510","PVT",NA
"9753",2015,2015-09-23,"mushrooms","250","PVT",NA
"9754",2015,2015-09-23,"babycorn","175","PVT",NA
"9755",2015,2015-09-23,"mixed salad leaves","100","PVT",NA
"9756",2015,2015-09-23,"bread crusts","1840","PVT",NA
"9757",2015,2015-09-23,"wafers","900","SWEET",NA
"9758",2015,2015-09-23,"chocolate chip slices","720","SWEET",NA
"9759",2015,2015-09-23,"baton bars","420","SWEET",NA
"9760",2015,2015-09-23,"chocolate loaf","1600","SWEET",NA
"9761",2015,2015-09-23,"swiss roll","900","SWEET",NA
"9762",2015,2015-09-23,"carrot cake","1200","SWEET",NA
"9763",2015,2015-09-23,"angel cake","2400","SWEET",NA
"9764",2015,2015-09-23,"Fruit & cherry cake","600","SWEET",NA
"9765",2015,2015-09-23,"chocolate chip cake","600","SWEET",NA
"9766",2015,2015-09-23,"chocolate sponge","1400","SWEET",NA
"9767",2015,2015-09-23,"victoria sponge","300","SWEET",NA
"9768",2015,2015-09-23,"bread rolls","800","SWEET",NA
"9769",2015,2015-09-23,"teabags","120","PVT",NA
"9770",2015,2015-09-23,"celery","3030","HOLLY ",NA
"9771",2015,2015-09-23,"fennel","830","HOLLY ",NA
"9772",2015,2015-09-23,"leeks","200","HOLLY ",NA
"9773",2015,2015-09-23,"courgettes","3100","HOLLY ",NA
"9774",2015,2015-09-23,"fennel","5800","HOLLY ",NA
"9775",2015,2015-09-23,"cakes","2400","SWEET",NA
"9776",2015,2015-09-23,"waldorf salad","600","PVT",NA
"9777",2015,2015-09-23,"Bacon & pea risotto","1300","PVT",NA
"9778",2015,2015-09-23,"jollof rice","7500","PVT",NA
"9779",2015,2015-09-23,"spicedgreens","1800","PVT",NA
"9780",2015,2015-09-23,"polish borgos","3800","PVT",NA
"9781",2015,2015-09-23,"Tomato & basil pasta","1300","PVT",NA
"9782",2015,2015-09-23,"greek stuffed tomatoes","1100","PVT",NA
"9783",2015,2015-09-23,"fruit salad","2000","PVT",NA
"9784",2015,2015-09-23,"Sweet & sour pork","5900","PVT",NA
"9785",2015,2015-09-23,"Chicken & prawn paella","4500","PVT",NA
"9786",2015,2015-09-23,"Ham & bacon rice","3000","PVT",NA
"9787",2015,2015-09-23,"bread buns","500","PVT",NA
"9788",2015,2015-09-23,"marrows","10500","PVT",NA
"9789",2015,2015-09-23,"Tomato & basil chicken breast","858","PVT",NA
"9790",2015,2015-09-23,"spanish new potatoes","360","PVT",NA
"9791",2015,2015-09-23,"chocolate assortment","1800","PVT",NA
"9792",2015,2015-09-23,"cod in cheese sauce","800","PVT",NA
"9793",2015,2015-09-23,"wedges","360","PVT",NA
"9794",2015,2015-09-23,"peperonata chicken","380","PVT",NA
"9795",2015,2015-09-23,"chicken provencal","345","PVT",NA
"9796",2015,2015-09-23,"butter  ","1250","PVT",NA
"9797",2015,2015-09-23,"sausages","100","PVT",NA
"9798",2015,2015-09-23,"crisps","450","PVT",NA
"9799",2015,2015-09-23,"strawberry mousse mix","760","PVT",NA
"9800",2015,2015-09-23,"fine beans","300","PVT",NA
"9801",2015,2015-09-23,"milk chocolate pretzels","360","PVT",NA
"9802",2015,2015-09-23,"broccoli cheese bake","400","PVT",NA
"9803",2015,2015-09-23,"prunes","500","PVT",NA
"9804",2015,2015-09-23,"Lemon & limes","500","PVT",NA
"9805",2015,2015-09-23,"sausage meat","12500","PVT",NA
"9806",2015,2015-09-23,"fromage frais","1265","PVT",NA
"9807",2015,2015-09-23,"yoghurt","1270","PVT",NA
"9808",2015,2015-09-23,"milk slice","100","PVT",NA
"9809",2015,2015-09-23,"potatoes","18000","PVT",NA
"9810",2015,2015-09-23,"sweet potatoes","420","PVT",125216
"9811",2015,2015-09-24,"soya milk","21000","PVT",NA
"9812",2015,2015-09-24,"apple juice","2000","PVT",NA
"9813",2015,2015-09-24,"orange juice","3000","PVT",NA
"9814",2015,2015-09-24,"coffee","500","PVT",NA
"9815",2015,2015-09-24,"oregano","500","PVT",NA
"9816",2015,2015-09-24,"thyme","400","PVT",NA
"9817",2015,2015-09-24,"vitalite","525","PVT",NA
"9818",2015,2015-09-24,"pure sunflower","1000","PVT",NA
"9819",2015,2015-09-24,"chickpeas","4000","PVT",NA
"9820",2015,2015-09-24,"cranberry juice","1000","PVT",NA
"9821",2015,2015-09-24,"fusilli","1000","PVT",NA
"9822",2015,2015-09-24,"coriander","1000","PVT",NA
"9823",2015,2015-09-24,"peppers","500","PVT",NA
"9824",2015,2015-09-24,"rice","200","PVT",NA
"9825",2015,2015-09-24,"jam","1000","PVT",NA
"9826",2015,2015-09-24,"sweetcorn","200","PVT",NA
"9827",2015,2015-09-24,"garlic","900","PVT",NA
"9828",2015,2015-09-24,"muesli","5000","PVT",NA
"9829",2015,2015-09-24,"puy lentils","250","PVT",NA
"9830",2015,2015-09-24,"giant couscous","300","PVT",44275
"9831",2015,2015-09-25,"cooking apples","3300","PVT",NA
"9832",2015,2015-09-25,"lemon cake","700","PVT",NA
"9833",2015,2015-09-25,"carrots","400","PVT",NA
"9834",2015,2015-09-25,"bananas","300","PVT",NA
"9835",2015,2015-09-25,"apples","570","PVT",NA
"9836",2015,2015-09-25,"oranges","400","PVT",NA
"9837",2015,2015-09-25,"baking potatoes","300","PVT",NA
"9838",2015,2015-09-25,"Onions","200","PVT",NA
"9839",2015,2015-09-25,"cabbages","700","PVT",NA
"9840",2015,2015-09-25,"cauliflowers","800","PVT",NA
"9841",2015,2015-09-25,"pear","100","PVT",NA
"9842",2015,2015-09-25,"Curry sauce","100","PVT",NA
"9843",2015,2015-09-25,"Chinese sauce","100","PVT",NA
"9844",2015,2015-09-25,"Paprika","200","PVT",NA
"9845",2015,2015-09-25,"Organic apples","2000","PVT",10170
"9846",2015,2015-09-28,"chicken","98600","NAN ",NA
"9847",2015,2015-09-28,"sweet potatoes","8200","NAN ",NA
"9848",2015,2015-09-28,"bread","800","PVT",NA
"9849",2015,2015-09-28,"buckwheat","800","PVT",NA
"9850",2015,2015-09-28,"cupcakes","300","PVT",NA
"9851",2015,2015-09-28,"chopped tomatoes","1200","PVT",NA
"9852",2015,2015-09-28,"Onions","1500","PVT",NA
"9853",2015,2015-09-28,"rhubarb","700","PVT",NA
"9854",2015,2015-09-28,"grapes","440","PVT",NA
"9855",2015,2015-09-28,"satsumas","680","PVT",NA
"9856",2015,2015-09-28,"plums","100","PVT",NA
"9857",2015,2015-09-28,"pears","680","PVT",NA
"9858",2015,2015-09-28,"balsamic vinegar","250","PVT",NA
"9859",2015,2015-09-28,"apples","800","PVT",NA
"9860",2015,2015-09-28,"pears","640","PVT",NA
"9861",2015,2015-09-28,"carrots","1560","PVT",NA
"9862",2015,2015-09-28,"rhubarb","700","PVT",NA
"9863",2015,2015-09-28,"runner beans","230","PVT",NA
"9864",2015,2015-09-28,"cauliflowers","700","PVT",NA
"9865",2015,2015-09-28,"potatoes","500","PVT",NA
"9866",2015,2015-09-28,"parsnip","180","PVT",NA
"9867",2015,2015-09-28,"beetroot","300","PVT",NA
"9868",2015,2015-09-28,"carrots","1600","PVT",NA
"9869",2015,2015-09-28,"plums","420","PVT",NA
"9870",2015,2015-09-28,"mandarins","640","PVT",NA
"9871",2015,2015-09-28,"tortillas","320","PVT",NA
"9872",2015,2015-09-28,"pasta","3500","PVT",126340
"9873",2015,2015-09-29,"bars","500","PVT",NA
"9874",2015,2015-09-29,"wine punch","54000","PVT",NA
"9875",2015,2015-09-29,"baked beans","2500","PVT",57000
"9876",2015,2015-09-30,"bars","500","PVT",NA
"9877",2015,2015-09-30,"apples","2700","PVT",NA
"9878",2015,2015-09-30,"parsnip","1040","PVT",NA
"9879",2015,2015-09-30,"cereals","900","N&WFB",NA
"9880",2015,2015-09-30,"pasta","1500","N&WFB",NA
"9881",2015,2015-09-30,"marmalade","500","N&WFB",NA
"9882",2015,2015-09-30,"spaghetti","500","N&WFB",NA
"9883",2015,2015-09-30,"lasagne sheets","500","N&WFB",NA
"9884",2015,2015-09-30,"milk powder","2700","N&WFB",NA
"9885",2015,2015-09-30,"coconut","200","N&WFB",NA
"9886",2015,2015-09-30,"seasoning","19","N&WFB",NA
"9887",2015,2015-09-30,"lentils","250","N&WFB",NA
"9888",2015,2015-09-30,"jam","370","N&WFB",NA
"9889",2015,2015-09-30,"crisps","400","N&WFB",NA
"9890",2015,2015-09-30,"lollies","100","N&WFB",NA
"9891",2015,2015-09-30,"tinned spaghetti","2800","N&WFB",NA
"9892",2015,2015-09-30,"soup","3900","N&WFB",NA
"9893",2015,2015-09-30,"cakes","2200","N&WFB",NA
"9894",2015,2015-09-30,"sauce","350","N&WFB",NA
"9895",2015,2015-09-30,"cereals","600","N&WFB",NA
"9896",2015,2015-09-30,"cakes","370","N&WFB",NA
"9897",2015,2015-09-30,"mince pies","245","N&WFB",NA
"9898",2015,2015-09-30,"spaghetti","500","N&WFB",NA
"9899",2015,2015-09-30,"cakes","110","N&WFB",NA
"9900",2015,2015-09-30,"steak kidney pie","425","N&WFB",NA
"9901",2015,2015-09-30,"crackers","200","N&WFB",NA
"9902",2015,2015-09-30,"cooked pasta","150","N&WFB",NA
"9903",2015,2015-09-30,"cookies","250","N&WFB",NA
"9904",2015,2015-09-30,"tuna","400","N&WFB",NA
"9905",2015,2015-09-30,"jam","340","N&WFB",NA
"9906",2015,2015-09-30,"teabags","100","N&WFB",NA
"9907",2015,2015-09-30,"peach slices","1230","N&WFB",NA
"9908",2015,2015-09-30,"tinned pineapple","865","N&WFB",NA
"9909",2015,2015-09-30,"mistery tin","650","N&WFB",NA
"9910",2015,2015-09-30,"sauce","70","N&WFB",NA
"9911",2015,2015-09-30,"soup powder","55","N&WFB",NA
"9912",2015,2015-09-30,"rice","105","N&WFB",NA
"9913",2015,2015-09-30,"tinned veg","410","N&WFB",NA
"9914",2015,2015-09-30,"Tinned beans","800","N&WFB",NA
"9915",2015,2015-09-30,"pot noodle","65","N&WFB",NA
"9916",2015,2015-09-30,"tinned chick peas","400","N&WFB",NA
"9917",2015,2015-09-30,"baby food","400","N&WFB",NA
"9918",2015,2015-09-30,"tinned soup","3650","N&WFB",NA
"9919",2015,2015-09-30,"corned beef","780","N&WFB",NA
"9920",2015,2015-09-30,"tinned fruit","410","N&WFB",NA
"9921",2015,2015-09-30,"pasta sauce","500","N&WFB",NA
"9922",2015,2015-09-30,"corned beef","540","N&WFB",NA
"9923",2015,2015-09-30,"condensed milk","400","N&WFB",NA
"9924",2015,2015-09-30,"mushy peas","600","N&WFB",NA
"9925",2015,2015-09-30,"tinned tomatoes","400","N&WFB",NA
"9926",2015,2015-09-30,"beans","410","N&WFB",NA
"9927",2015,2015-09-30,"custard","410","N&WFB",NA
"9928",2015,2015-09-30,"mandarin segments","300","N&WFB",NA
"9929",2015,2015-09-30,"pilchards","120","N&WFB",NA
"9930",2015,2015-09-30,"tinned mince","400","N&WFB",NA
"9931",2015,2015-09-30,"beans","1020","N&WFB",NA
"9932",2015,2015-09-30,"tinned spaghetti","400","N&WFB",NA
"9933",2015,2015-09-30,"beans","300","N&WFB",NA
"9934",2015,2015-09-30,"chick peas","400","N&WFB",NA
"9935",2015,2015-09-30,"stewed steak","470","N&WFB",NA
"9936",2015,2015-09-30,"tinned chicken","400","N&WFB",NA
"9937",2015,2015-09-30,"tinned pasta","400","N&WFB",NA
"9938",2015,2014-04-19,"apples","18750","Leeds Kirkgate Market",NA
"9939",2015,2014-04-26,"apples","21973","Leeds Kirkgate Market",NA
"9940",2015,2014-05-03,"apples","21775","Leeds Kirkgate Market",NA
"9941",2015,2014-05-10,"apples","2350","Leeds Kirkgate Market",NA
"9942",2015,2014-05-17,"apples","3752","Leeds Kirkgate Market",NA
"9943",2015,2014-05-24,"apples","1000","Leeds Kirkgate Market",NA
"9944",2015,2014-05-31,"apples","7600","Leeds Kirkgate Market",NA
"9945",2015,2014-06-07,"apples","126","Leeds Kirkgate Market",NA
"9946",2015,2014-06-14,"apples","7000","Leeds Kirkgate Market",NA
"9947",2015,2014-06-21,"apples","12950","Leeds Kirkgate Market",NA
"9948",2015,2014-06-28,"apples","9350","Leeds Kirkgate Market",NA
"9949",2015,2014-07-12,"apples","34500","Leeds Kirkgate Market",NA
"9950",2015,2014-07-19,"apples","8500","Leeds Kirkgate Market",NA
"9951",2015,2014-08-02,"apples","500","Leeds Kirkgate Market",NA
"9952",NA,2014-08-16,"apples","1700","Leeds Kirkgate Market",NA
"9953",NA,2014-08-30,"apples","500","Leeds Kirkgate Market",NA
"9954",NA,2014-09-13,"apples","1250","Leeds Kirkgate Market",NA
"9955",NA,2014-09-28,"apples","9600","Leeds Kirkgate Market",NA
"9956",NA,2014-10-04,"apples","16850","Leeds Kirkgate Market",NA
"9957",NA,2014-10-11,"apples","3100","Leeds Kirkgate Market",NA
"9958",NA,2014-10-18,"apples","300","Leeds Kirkgate Market",NA
"9959",NA,2014-10-25,"apples","30150","Leeds Kirkgate Market",NA
"9960",NA,2014-11-01,"apples","1650","Leeds Kirkgate Market",NA
"9961",NA,2014-11-15,"apples","11600","Leeds Kirkgate Market",NA
"9962",NA,2014-11-22,"apples","4250","Leeds Kirkgate Market",NA
"9963",NA,2014-12-06,"apples","9300","Leeds Kirkgate Market",NA
"9964",NA,2015-02-21,"apples","300","Leeds Kirkgate Market",NA
"9965",NA,2015-03-14,"apples","6000","Leeds Kirkgate Market",NA
"9966",NA,2015-04-05,"apples","300","Leeds Kirkgate Market",NA
"9967",NA,2015-04-11,"apples","300","Leeds Kirkgate Market",NA
"9968",NA,2015-04-18,"apples","400","Leeds Kirkgate Market",NA
"9969",NA,2015-04-25,"apples","1900","Leeds Kirkgate Market",NA
"9970",NA,2015-05-17,"apples","15850","Leeds Kirkgate Market",NA
"9971",NA,2015-05-30,"apples","340","Leeds Kirkgate Market",NA
"9972",NA,2015-07-18,"apples","12800","Leeds Kirkgate Market",NA
"9973",NA,2015-07-25,"apples","49600","Leeds Kirkgate Market",NA
"9974",NA,2015-08-01,"apples","1000","Leeds Kirkgate Market",NA
"9975",NA,2015-08-08,"apples","6050","Leeds Kirkgate Market",NA
"9976",NA,2015-08-14,"apples","700","Leeds Kirkgate Market",NA
"9977",NA,2015-08-22,"apples","1613","Leeds Kirkgate Market",NA
"9978",NA,2015-08-29,"apples","250","Leeds Kirkgate Market",NA
"9979",NA,2015-09-06,"apples","450","Leeds Kirkgate Market",NA
"9980",NA,2015-09-12,"apples","5650","Leeds Kirkgate Market",NA
"9981",NA,2015-09-18,"apples","21100","Leeds Kirkgate Market",NA
